run_id,freeze,Q,L,contr,vicreg,n_epochs,peak_gap,peak_ep,warm_gap,warm_ep,final_gap,min_after_peak,final_gene_loss,verdict,done
fzF_encU2_vic0_contr0_q256_predL2,false,256,3,0,0/0,10,0.5268471240997314,1,0.004558499436825514,9,0.004558499436825514,-0.044167038053274155,0.018171707168221474,FAIL,True
fzF_encU2_vic0_contr0.3_q64_predL4,false,64,3,0.3,0/0,10,0.3961842358112335,0,0.0021815472282469273,9,0.0021815472282469273,-0.008398734964430332,0.021379832178354263,FAIL,True
fzF_encU2_vic0_contr0_q128_predL2,false,128,3,0,0/0,10,0.5152204632759094,1,0.001777159282937646,9,0.001777159282937646,-0.01989584229886532,0.008323127403855324,FAIL,True
fzF_encU2_vic0_contr0.3_q128_predL4,false,128,3,0.3,0/0,10,0.4020134508609772,0,0.0016897066961973906,9,0.0016897066961973906,-0.005982378032058477,0.02380930446088314,FAIL,True
fzF_encU2_vic1_contr0_q128_predL2,false,128,3,0,1.0/0.04,10,0.5572115182876587,1,0.0016410436946898699,9,0.0016410436946898699,-0.02081926539540291,0.008459067903459072,FAIL,True
fzF_encU2_vic1_contr0.3_q64_predL4,false,64,3,0.3,1.0/0.04,10,0.3991328179836273,0,0.0016145381378009915,9,0.0016145381378009915,-0.005437131971120834,0.021855417639017105,FAIL,True
fzF_encU2_vic1_contr0_q64_predL2,false,64,3,0,1.0/0.04,10,0.5160775780677795,1,0.0016013398999348283,9,0.0016013398999348283,-0.019059715792536736,0.007669810205698013,FAIL,True
fzF_encU2_vic0_contr0_q64_predL2,false,64,3,0,0/0,10,0.5116886496543884,1,0.001372824190184474,9,0.001372824190184474,-0.01903679594397545,0.00772702693939209,FAIL,True
fzF_encU2_vic0_contr0.3_q64_predL3,false,64,3,0.3,0/0,10,0.5484600067138672,0,0.0013694394147023559,9,0.0013694394147023559,-0.011560684069991112,0.017816605046391487,FAIL,True
fzF_encU2_vic1_contr0.3_q128_predL3,false,128,3,0.3,1.0/0.04,10,0.546787440776825,0,0.0013111120788380504,9,0.0013111120788380504,-0.013465347699820995,0.018721221014857292,FAIL,True
fzF_encU2_vic0_contr0.3_q256_predL4,false,256,3,0.3,0/0,10,0.4183601438999176,0,0.0015738861402496696,8,0.001153744524344802,-0.04279593005776405,0.030809098854660988,FAIL,True
fzF_encU2_vic0_contr0.3_q64_predL2,false,64,3,0.3,0/0,10,0.6430889964103699,0,0.0010897248284891248,9,0.0010897248284891248,-0.017807217314839363,0.013905148021876812,FAIL,True
fzF_encU2_vic0_contr0.3_q128_predL2,false,128,3,0.3,0/0,10,0.6350702047348022,0,0.0012211146531626582,8,0.001005977508611977,-0.026559630408883095,0.01502075046300888,FAIL,True
fzF_encU2_vic0_contr0.3_q128_predL3,false,128,3,0.3,0/0,10,0.5142089128494263,0,0.001301962765865028,8,0.0009970891987904906,-0.014842668548226357,0.017594648525118828,FAIL,True
fzF_encU2_vic0_contr0.3_q256_predL2,false,256,3,0.3,0/0,10,0.6111282110214233,0,0.0007816581637598574,9,0.0007816581637598574,-0.018368635326623917,0.019089166074991226,FAIL,True
fzF_encU2_vic1_contr0.3_q256_predL4,false,256,3,0.3,1.0/0.04,10,0.41986075043678284,0,0.0017071778420358896,8,0.0007364310440607369,-0.020450029522180557,0.0352017842233181,FAIL,True
fzF_encU2_vic1_contr0.3_q64_predL2,false,64,3,0.3,1.0/0.04,10,0.6319466233253479,0,0.0006126606022007763,9,0.0006126606022007763,-0.020417217165231705,0.013858151622116566,FAIL,True
fzF_encU2_vic1_contr0.3_q128_predL2,false,128,3,0.3,1.0/0.04,10,0.6359454393386841,0,0.0007883892976678908,8,0.0004936783225275576,-0.02067442052066326,0.016237955540418625,FAIL,True
fzF_encU2_vic1_contr0.3_q256_predL2,false,256,3,0.3,1.0/0.04,10,0.6038654446601868,0,0.0004562707617878914,9,0.0004562707617878914,-0.018644731491804123,0.020133787766098976,FAIL,True
fzF_encU2_vic1_contr0.3_q64_predL3,false,64,3,0.3,1.0/0.04,10,0.5287470817565918,0,0.00040739349788054824,9,0.00040739349788054824,-0.007176353130489588,0.017209531739354134,FAIL,True
fzF_encU2_vic0_contr0.3_q256_predL3,false,256,3,0.3,0/0,10,0.510192334651947,0,0.0003693813632708043,9,0.0003693813632708043,-0.017859872430562973,0.02237805165350437,FAIL,True
fzF_encU2_vic1_contr0.3_q128_predL4,false,128,3,0.3,1.0/0.04,10,0.4050978720188141,0,0.0009145353687927127,8,8.671482646605e-05,-0.0047147213481366634,0.02379157766699791,FAIL,True
fzF_encU2_vic0_contr0_q64_predL1,false,64,3,0,0/0,10,0.5650664567947388,1,-0.0005530189955607057,9,-0.0005530189955607057,-0.0211449284106493,0.0063346014358103275,FAIL,True
fzF_encU2_vic1_contr0_q64_predL1,false,64,3,0,1.0/0.04,10,0.5409368872642517,1,-0.0006488704239018261,9,-0.0006488704239018261,-0.02117716148495674,0.006126303691416979,FAIL,True
fzF_encU2_vic0_contr0_q128_predL1,false,128,3,0,0/0,10,0.5570635795593262,1,-0.0006592883728444576,9,-0.0006592883728444576,-0.022262413054704666,0.006663200445473194,FAIL,True
fzF_encU2_vic1_contr0_q128_predL1,false,128,3,0,1.0/0.04,10,0.5584157705307007,1,-0.0008076982921920717,9,-0.0008076982921920717,-0.02225801907479763,0.006695951800793409,FAIL,True
fzF_encU2_vic1_contr0.3_q256_predL3,false,256,3,0.3,1.0/0.04,10,0.5045073628425598,0,-0.0009352921624667943,9,-0.0009352921624667943,-0.011954115703701973,0.024451201781630516,FAIL,True
fzF_encU2_vic0_contr0.3_q128_predL1,false,128,3,0.3,0/0,10,0.7233184576034546,0,-0.0014788536354899406,9,-0.0014788536354899406,-0.022722529247403145,0.008068954572081566,FAIL,True
fzF_encU2_vic0_contr0.3_q64_predL1,false,64,3,0.3,0/0,10,0.7263655066490173,0,-0.0015143228229135275,9,-0.0015143228229135275,-0.020681023597717285,0.00758924288675189,FAIL,True
fzF_encU2_vic1_contr0.3_q128_predL1,false,128,3,0.3,1.0/0.04,10,0.7176516652107239,0,-0.0016430063406005502,9,-0.0016430063406005502,-0.025038165971636772,0.008127613924443722,FAIL,True
fzF_encU2_vic1_contr0.3_q64_predL1,false,64,3,0.3,1.0/0.04,10,0.725980818271637,0,-0.0017584421439096332,9,-0.0017584421439096332,-0.020559389144182205,0.0077301752753555775,FAIL,True
fzF_encU2_vic0_contr0.3_q256_predL1,false,256,3,0.3,0/0,10,0.6748756170272827,0,-0.0023437142372131348,9,-0.0023437142372131348,-0.052839551120996475,0.013246831484138966,FAIL,True
fzF_encU2_vic1_contr0.3_q256_predL1,false,256,3,0.3,1.0/0.04,10,0.6753049492835999,0,-0.002583334920927882,9,-0.002583334920927882,-0.056097663938999176,0.013554373756051064,FAIL,True
fzF_encU2_vic0_contr0_q256_predL1,false,256,3,0,0/0,10,0.5297214388847351,1,-0.002724271733313799,9,-0.002724271733313799,-0.050139039754867554,0.011386905796825886,FAIL,True
fzF_encU2_vic1_contr0_q256_predL1,false,256,3,0,1.0/0.04,10,0.5275720357894897,1,-0.0028496922459453344,9,-0.0028496922459453344,-0.05005119368433952,0.011646697297692299,FAIL,True
